Devices
1000
,,Analog EMG - Voltage,,,,,,,,
Frame,Sub Frame,1,2,3,4,5,6,7,8
11,0,0.00608172,-0.0020425,0.03622,-0.000821793,-0.114761,-0.0103542,0.012207,-0.00283596
11,1,0.0025722,-0.0177591,0.0223345,-0.00570461,0.0106658,-0.00806536,0.0361633,-0.00512477
11,2,0.0144741,-0.0148599,0.00722831,0.00207738,-0.0322114,-0.0103542,0.0256348,0.0119651
11,3,0.0131008,-0.00875637,-0.000553676,0.00512913,-0.0110016,-0.00776018,0.0152588,-0.0010049
11,4,-0.0288609,0.0220664,-0.00421579,0.0121482,-0.0943146,-0.00837053,0.0135803,-0.00741359
11,5,-0.048087,0.0242026,-0.00925119,0.0100119,-0.111862,-0.00730242,0.0163269,0.00128392
11,6,0.00989642,0.0156577,0.000667027,0.0133689,0.0427093,-0.00150408,-0.00320435,-0.000547137
11,7,-0.00932966,0.0017722,-0.01154,-0.00631496,0.0253143,-0.080392,0.00320435,0.0115073
11,8,0.0956508,-0.00112697,-0.0187116,-0.00158473,0.0529327,-0.118386,-0.000152587,0.00174168
11,9,0.00669207,-0.025541,-0.0182539,-0.00311061,-0.0300751,-0.144021,0.00839233,0.00342015
12,0,-0.0258092,0.00268773,-0.0304609,-0.00906154,0.0637664,-0.0878688,0.00930786,0.0078452
12,1,0.0735256,0.00100926,-0.0243574,-0.0144021,0.140823,-0.0497218,0.00396729,0.000520978
12,2,0.0286647,-0.0432412,-0.00925119,-0.0162332,0.115799,-0.052621,0.00320435,0.000520978
12,3,-0.0239781,-0.0382058,0.00890677,-0.0153176,0.102524,-0.0532314,-0.000457763,-0.00298854
12,4,-0.00932966,0.00741795,0.0224871,-0.0220315,0.0997772,-0.0494167,-0.00106811,0.00296238
12,5,0.0111171,0.030001,0.0131792,-0.020353,0.0987091,-0.0465175,-0.0117493,0.00952366
12,6,0.00806536,0.00375584,0.011043,-0.0180642,0.0970306,-0.0486537,-0.0062561,0.00479344
12,7,0.00318255,-0.00188991,0.0150103,-0.0171487,0.0889434,-0.0509426,-0.000152587,-0.00573513
12,8,-0.00841413,-0.00265285,0.00738089,-0.015928,0.0883331,-0.0433132,0.0158691,-0.00390407
12,9,-0.0213841,0.00253514,0.0403399,-0.0139444,0.108627,0.0743321,-0.00167847,-0.0116861
13,0,-0.00139509,-0.00112697,0.0487322,-0.0198953,0.0877227,0.167106,0.00076294,-0.00741359
13,1,-0.0174168,0.000704084,0.0333208,-0.00402614,0.0555267,-0.0149318,0.00640869,-0.00298854
13,2,-0.00734602,0.0151999,0.0168413,0.00741795,-0.0509797,-0.0407192,0.00228882,-0.0116861
13,3,0.0088283,0.0176413,0.00753348,-0.0020425,-0.0549469,-0.00837053,0.0012207,-0.0130593
13,4,0.101602,0.00634984,-0.00879342,-0.00524684,0.0144805,-0.0462123,-0.0140381,-0.00893947
13,5,0.0440761,-0.018522,-0.00421579,0.00970677,-0.0595246,0.00108992,-0.017395,-0.00253078
13,6,-0.0396946,0.0216086,-0.00162179,0.0147422,-0.183121,0.00444685,-0.00396728,-0.00436183
13,7,-0.0288609,0.02405,0.00295585,0.0159629,-0.352036,0.00444685,-0.00717163,-0.00588771
13,8,-0.0575474,0.0110801,0.0153155,0.000551498,0.130295,0.00185286,-0.00137329,0.00113133
13,9,-0.0457982,-0.015928,0.00844901,0.0151999,0.50917,0.0038365,0.000610352,-0.00420925
14,0,0.0210353,-0.0432412,-0.00360543,0.0281699,0.308212,0.00170027,0.00228882,-0.00375148
14,1,0.000435966,-0.021116,-0.00238473,0.0257285,0.221237,0.00200545,-0.000915527,-0.000852313
14,2,-0.0279454,-0.0058572,-0.000858852,-0.00219508,-0.152298,0.00246321,0.0112915,-0.00268337
14,3,0.00592913,0.0504477,0.0035662,0.00757054,-0.321823,0.00734602,0.00320435,-0.0107705
14,4,0.0401088,0.0278647,0.00112479,-0.0044839,-0.345932,0.00459944,0.00274658,-0.00497219
14,5,0.0291225,-0.00555202,0.00524466,-0.015928,-0.216843,0.00124251,0.00549316,-0.007261
14,6,0.0312587,-0.0787942,5.66755e-005,-0.0304238,-0.195786,0.00124251,0.0112915,-0.00817653
14,7,0.015237,-0.0513284,-0.000858852,-0.0298135,-0.150162,0.0026158,0.00213623,6.32147e-005
14,8,-0.027335,-0.00143215,0.000209263,-0.0305764,-0.0244294,0.00231062,0.00778198,0.00860814
14,9,-0.0432042,0.00818089,0.0098223,-0.0275247,0.0996246,0.0026158,-0.00137329,0.0104392
15,0,0.0297328,0.00345067,0.0145525,-0.0296609,0.0686492,0.00368391,0.00167847,0.00967625
15,1,0.033395,0.00421361,0.0221819,-0.0301187,-0.104385,0.000326979,-0.00747681,0.00967625
15,2,-0.00139509,0.000551496,0.0148577,-0.0293557,-0.193344,0.0038365,0.00534058,0.00998143
15,3,-0.0300816,0.00222996,0.0255389,-0.0224893,-0.0750885,0.00429426,0.00579834,-0.00176784
15,4,-0.0197056,0.00528172,0.0101275,-0.0293557,0.0909271,-0.000893724,0.0108337,0.00296238
15,5,0.0187465,-0.0296609,0.021419,0.0156577,-0.0625763,0.000937331,0.00900269,-0.000547137
15,6,-0.00673567,-0.00860378,0.0185198,0.017031,-0.176559,0.00200545,-0.00228882,-0.000699725
15,7,0.00653948,-0.0319497,-0.00177438,0.0168784,0.103134,0.000784743,-0.00518799,0.0145591
15,8,-0.000632149,-0.015928,-0.00696237,0.0017722,0.361771,0.0050572,-0.00930786,0.0141013
15,9,-0.0233677,0.00451878,0.00387137,0.0017722,0.135483,0.00643049,-0.010376,0.00479344
16,0,0.0124904,-0.00951931,0.00341361,0.00879124,-0.067154,-0.00150408,-0.00396728,-0.00298854
16,1,0.0509426,-0.0115029,0.0130266,0.0123008,-0.193192,0.000326979,0.0038147,0.00128392
16,2,0.0938198,-0.0174539,0.0125689,-0.0160806,-0.200058,0.00200545,0.00564575,6.32147e-005
16,3,-0.000479562,9.37321e-005,0.0121111,0.00116185,-0.108353,0.00566756,-0.00610352,0.00189427
16,4,-0.0152806,0.0113852,0.0118059,0.000246322,-0.010849,0.00231062,-0.014801,0.0134909
16,5,-0.0256566,0.0237449,0.0171465,0.0068076,-0.0555573,-0.00318254,-0.0109863,0.00387791
16,6,-0.04473,0.0119956,0.0107378,9.37341e-005,0.0480499,0.00246321,-0.00473022,0.015322
16,7,-0.0323704,0.0289328,0.0147051,-0.00524684,0.214371,0.00704085,-0.00549316,0.00311497
16,8,0.0117275,0.0260337,0.0104327,-0.015928,0.0929107,-0.0011989,-0.0111389,-0.00176784
16,9,0.00806536,0.00726536,0.0115008,-0.015928,-0.0163422,0.000784743,0.000457764,0.00616673
17,0,-0.0166539,0.00772313,0.0108904,-0.0191323,-0.00856023,0.000937331,0.00106812,0.0136435
17,1,-0.00536237,0.00619725,0.0108904,-0.0165383,-0.000167895,0.00643049,-0.00839233,-0.00268337
17,2,0.00974383,0.00512913,0.0131792,-0.0163858,-0.0349579,0.000174391,-0.020752,-0.0104654
17,3,-0.0206212,-0.0139444,0.00616019,-0.018522,-0.0959931,0.000326979,-0.00732422,0.000215803
17,4,-0.0256566,0.0104697,0.0122637,-0.00539943,-0.0851593,0.00124251,0.000915528,-0.00588771
17,5,-0.000632149,0.0287803,0.00905936,0.0203879,0.0182952,0.00139509,0.0108337,-0.0106179
17,6,0.0504848,0.00772313,0.0150103,0.0200827,-0.0752411,0.000632155,0.0180054,-0.00512477
17,7,-0.0284031,-0.00494167,-0.00925119,0.0164206,-0.0578461,0.00200545,0.0158691,0.0139487
17,8,-0.0793675,-0.0160806,-0.00696237,0.0345786,0.0738372,0.00139509,0.00747681,0.00174168
17,9,0.149362,-0.0363748,-0.0156599,0.0237449,0.0430145,-0.000741136,0.00320435,-0.00314113
18,0,0.0251552,-0.0383584,-0.0090986,0.0431235,-0.0911103,0.00170027,0.0108337,0.00174168
18,1,-0.111106,0.00634984,-0.0121504,0.029238,-0.0279389,0.00185286,0.00595093,-0.00665065
18,2,-0.0290135,0.0487693,-0.00986154,0.0251181,-0.0711213,0.00154768,-0.00289917,-0.00695583
18,3,0.0257656,0.0187095,-0.0118452,0.00726536,-0.132156,-0.000283373,-0.00228882,0.00448826
18,4,0.0257656,-0.026304,-0.0159651,0.00146703,-0.22142,0.00124251,-0.00198364,0.00357274
18,5,0.00577654,-0.056669,-0.0153547,-0.015928,-0.292679,0.00307356,-0.00808716,-0.00314113
18,6,-0.0160435,-0.00738307,-0.0119978,-0.0400369,-0.362869,-0.00043596,0.00823975,-0.00253078
18,7,-0.0372532,0.039614,-0.0152021,-0.0400369,-0.384232,-0.00394548,0.00457764,-0.00680324
18,8,-0.0596837,0.0490744,-0.00772531,-0.042936,-0.0184784,0.00292097,0.0164795,0.00464085
18,9,-0.0599888,0.0179465,-0.0113874,-0.0420205,0.485672,0.000784743,0.00350952,-0.00207302
19,0,0.127999,-0.028135,-0.0126081,-0.0424783,0.368942,0.000326979,0.00076294,-0.0010049
19,1,0.0645229,-0.0417154,-0.0155073,-0.0452249,0.242294,-0.0011989,0.00778198,0.00433568
19,2,-0.0227574,-0.0302713,-0.00772531,-0.0403421,0.168747,0.00490462,0.0100708,0.00677708
19,3,0.0411769,0.00619725,-0.0100141,-0.0394265,0.202469,0.00215803,0.00839233,0.0118125
19,4,0.0475856,0.0155051,-0.0223737,-0.0044839,0.241684,-0.000283373,-0.00442505,0.00677708
19,5,-0.0224522,0.0263388,-0.0223737,-0.0140969,0.109238,-0.0011989,-0.0038147,0.00296238
19,6,-0.0132969,0.00619725,-0.0258833,-0.0174539,-0.115067,0.00200545,-0.0157166,0.0208152
19,7,-0.00704084,-0.00860378,-0.0278669,-0.0110452,-0.184799,0.00200545,-0.00900269,0.0090659
19,8,0.0257656,-0.0127237,-0.0213056,0.00512913,-0.1082,0.00246321,-0.00106811,0.00372532
19,9,0.0214931,0.0119956,-0.0214582,-0.00555202,-0.0686799,0.00139509,-0.00137329,-0.00359889
20,0,-0.0705174,0.0124534,-0.0223737,0.011843,-0.0627289,0.000784743,0.00701904,-0.00298854
20,1,-0.0111607,0.00772313,0.0174517,0.011843,0.00395198,0.00200545,0.0100708,-0.00512477
20,2,-0.0598362,-0.0020425,0.0351519,0.0269492,-0.0225983,0.000937331,0.01297,-0.00970241
20,3,-0.0316075,0.0141318,0.0163836,0.0153525,-0.0314484,0.00124251,0.00335693,0.00174168
20,4,0.0216457,0.0184043,0.000514439,0.0153525,0.0155487,-0.00196184,0.00396729,0.00235203
20,5,0.0871059,-0.0122659,5.66755e-005,0.0161155,-0.048996,0.000937331,0.00259399,-0.00619289
20,6,0.106027,0.00238255,-0.000706264,0.0220664,-0.198074,0.0026158,0.00930786,-0.0106179
20,7,-0.0514439,0.0068076,0.00158255,0.00955418,-0.0927887,-0.00226702,0.00961304,-0.0100076
20,8,-0.0900487,-0.00509426,-0.0161176,0.0136741,0.00105281,0.000174391,0.000457764,0.00250462
20,9,0.0102016,0.00116185,-0.0173383,0.00619725,-0.121475,0.00124251,-0.00274658,0.012728
21,0,0.0114223,-0.0259988,-0.00467355,0.0141318,-0.231644,0.00200545,-0.00442505,-0.00237819
21,1,0.0651332,-0.0194375,-0.00162179,0.00970677,-0.225388,0.00139509,-0.00228882,-0.00878688
21,2,-0.0393895,0.0187095,0.0139422,0.00665501,-0.161911,-0.00104631,0.000610352,0.000215803
21,3,-0.0700596,0.0145896,-0.019322,0.00711278,-0.0508271,0.000174391,0.00244141,0.00647191
21,4,0.0958034,-0.0124185,-0.026341,0.0156577,0.0202789,0.000479567,0.00320435,0.00174168
21,5,-0.022147,-0.00921413,-0.0223737,0.0127585,0.118088,-0.00333513,0.0038147,0.00418309
21,6,-0.00826154,0.00650242,-0.0065046,0.0141318,0.0997772,0.00276839,0.00900269,0.000673566
21,7,0.0465175,-0.00860378,-0.0101667,0.018862,0.053543,0.00170027,0.00228882,0.00647191
21,8,0.068185,0.0116904,0.00493949,0.0148948,0.0980987,0.00215803,0.00213623,-0.00588771
21,9,0.0594875,-0.00692531,0.0119585,0.00879124,0.149368,-0.00257219,0.00488281,-0.00161525
22,0,-0.073264,0.00406102,0.013637,0.0138266,0.069107,0.00398909,0.00946045,0.000215803
22,1,-0.0630406,0.0316794,-0.00742013,0.0107749,-0.129562,0.00276839,0.00350952,-0.0022256
22,2,0.0320217,0.0289328,-0.00360543,0.0145896,-0.187393,0.00185286,-0.0109863,0.00570897
22,3,0.00531878,0.00772313,-0.0106245,0.0124534,-0.0746308,-0.000893724,-0.00274658,0.00937108
22,4,0.0150844,-0.020353,-0.028935,0.0135215,0.00913997,0.00353132,0.00488281,-0.00146266
22,5,-0.00719343,-0.0105874,0.0244707,0.0119956,-0.0164948,0.00185286,0.00900269,-0.00253078
22,6,-0.00734602,-0.00875637,0.025844,0.00772313,-0.167557,-0.000130785,-0.00183105,0.00601414
22,7,0.00684466,-0.013334,0.0238604,0.0150473,-0.162674,-0.00150408,-0.00900269,-0.00634548
22,8,-0.0496129,0.0184043,0.0385088,0.0101645,-0.138413,0.00292097,-0.00137329,-0.00329372
22,9,-0.045493,0.00116185,0.0427813,-0.0157754,-0.0731049,0.00139509,0.000152588,-0.00512477
23,0,-0.00841413,-0.0206582,0.0282854,-0.0082986,0.10939,0.000784743,-0.010376,-0.0101602
23,1,0.0367519,0.0029929,0.0217242,-0.025541,0.160049,0.00444685,-0.00823975,-0.00756618
23,2,0.0358364,0.0103171,0.00585502,-0.0473611,0.12587,-0.000283373,0.00488281,-0.00115749
23,3,0.0309535,-0.00570461,0.000667027,-0.0392739,0.0503387,-0.00180925,0.00366211,-0.00207302
23,4,0.0025722,-0.00158473,-0.0223737,-0.0293557,-0.0340424,0.00231062,0.00259399,0.00311497
23,5,-0.0126866,0.00970677,-0.0188642,-0.0240152,-0.0479279,0.00490462,0.00228882,0.00677708
23,6,-0.0497654,0.00772313,-0.016728,-0.0105874,-0.0190888,-0.0011989,-0.000762939,0.00418309
23,7,-0.152915,-0.0223367,0.0122637,-0.0197427,-0.0320588,0.00292097,0.00213623,0.00677708
23,8,0.045602,-0.0629251,0.00448172,-0.00188991,-0.0332795,0.00154768,0.00366211,0.00677708
23,9,0.0446865,-0.0458352,0.00936454,-0.000821793,-0.0387726,0.00215803,-0.00259399,-0.0086343
24,0,0.0240871,0.0321372,0.00173514,-0.00845119,-0.0375519,0.000784743,-0.0201416,-0.00115749
24,1,0.0649806,0.0341208,-0.00223214,0.000704086,-0.036789,0.000326979,-0.0183105,-8.93732e-005
24,2,-0.0279454,0.0148948,0.00142997,0.0132163,-0.0334321,0.00185286,-0.00854492,0.00219945
24,3,0.00852312,0.0246604,0.00768607,0.0121482,-0.0402985,-0.000130785,-0.000762939,0.00494603
24,4,-0.00520979,0.00619725,0.00173514,0.0173362,-0.0312958,0.00307356,0.000915528,0.00418309
24,5,0.00440325,0.00848607,-0.00604684,0.0223716,-0.0354157,-0.00043596,-0.000457763,0.00342015
24,6,0.0239345,0.00207737,-0.0127607,0.0304587,-0.0346528,2.18032e-005,-0.00778198,0.00464085
24,7,0.0268337,-0.034086,-0.0203901,0.0261863,-0.0387726,2.18032e-005,-0.00762939,-0.00497219
24,8,0.0109645,-0.0137918,-0.0432783,0.0277121,-0.0334321,0.00536238,0.00564575,0.00570897
24,9,-0.0476292,0.00604466,-0.0400739,0.0267966,-0.0338898,0.00124251,0.000152588,0.00113133
25,0,-0.00704084,0.0115378,-0.0448042,0.0223716,-0.0345002,-0.00043596,0.00518799,0.0141013
25,1,-0.00765119,0.00879124,-0.0350385,0.0290854,-0.034195,-0.000130785,0.0190735,0.00158909
25,2,0.00852312,-0.00387355,-0.034886,0.0235923,-0.034195,0.00643049,0.0209045,-0.00497219
25,3,0.0260707,-0.0317971,-0.00894601,-0.022947,-0.0973664,-0.0011989,0.00167847,-0.000394549
25,4,-0.0563267,-0.0179116,-0.0112348,-0.0179116,-0.0827179,2.18032e-005,0.00671387,0.00952366
25,5,-0.0239781,-0.0763528,0.0157732,0.00146703,-0.00337224,0.00139509,0.00335693,0.0121177
25,6,0.0272914,-0.0667398,0.0223345,0.0153525,-0.0258027,0.00231062,0.00244141,0.00143651
25,7,0.11625,0.00024632,0.034389,0.00467137,0.00639338,-0.00043596,-0.00366211,-0.00665065
25,8,0.0103542,0.0264914,0.0130266,-0.0169961,0.102829,-0.000893724,0.000305176,-0.00497219
25,9,-0.0842503,0.024813,0.00905936,-0.0363748,0.0132598,0.000632155,0.0112915,-0.00375148
26,0,0.0320217,-0.0104348,0.00585502,-0.0372903,-0.0148163,0.00276839,0.00320435,0.00342015
26,1,0.00562395,0.0284751,0.00158255,-0.034086,-0.0447236,-0.000893724,-0.00137329,0.00891331
