Devices
1000
,,Analog EMG - Voltage,,,,,,,,
Frame,Sub Frame,1,2,3,4,5,6,7,8
,,V,V,V,V,V,V,V,V
1,0,0.0115404,-0.000209333,-0.00201035,-0.00247526,0.00216532,-0.000109673,-0.0020113,-0.000466824
1,1,0.00757313,0.00268984,-0.00307846,-0.00415373,0.00399637,-0.0487852,0.0111113,-0.00611258
1,2,0.00360584,0.00375795,-0.0038414,-0.00354338,0.00903177,-0.0529051,0.0118742,-0.00473928
1,3,-0.0136366,-5.67448e-005,-0.00811386,0.00332308,0.0220017,-0.0262022,0.00821209,0.00578928
1,4,-0.00142956,0.000858783,-0.00277329,0.000729084,0.0590806,0.0423098,-2.76563e-005,0.0117402
1,5,-0.00554943,0.00742006,-0.00246811,0.0017972,0.056334,0.0552797,0.00256634,0.00700998
1,6,-0.00127697,0.00772524,-0.00475693,-0.00552702,0.00689554,-0.00163555,-0.0165071,0.00594187
1,7,-0.00677013,-0.00371885,-0.0050621,-0.00812101,-0.0425429,-0.0268126,-0.0105562,0.0141816
1,8,0.00436878,-0.00173521,-0.0026207,0.00378084,-0.0156875,-0.00026226,-0.0117769,0.0100617
1,9,0.00482655,0.00131655,0.00043106,-0.00522184,-0.0133986,0.0201845,-0.0100985,0.00441599
2,0,0.00742054,-0.000209333,-0.00323105,0.00606966,-0.0124831,0.00217915,-0.003232,-0.00229788
2,1,0.00101185,-0.00539732,-0.00628281,-0.00186491,-0.0333877,-0.00911236,0.0191984,-0.00443411
2,2,0.00146961,-0.000667096,-0.00124741,0.0130887,-0.0578017,-0.0257444,0.0135527,-0.0116057
2,3,-0.00615978,0.00345278,-0.000942231,-0.00232267,-0.0454421,-0.0364256,0.0126371,-0.0102324
2,4,-0.0096693,0.00146913,0.00195694,-0.00217009,0.0496202,-0.024066,0.00668621,-0.0102324
2,5,-0.00921154,9.58431e-005,-0.00567246,-0.00415373,0.0413804,0.0331545,0.00516033,0.00578928
2,6,-0.00142956,0.00207949,-0.000179291,0.0080533,-0.0368972,0.0534487,-0.00338459,0.00273752
2,7,-0.00051403,0.00619936,-0.00292587,-0.00369597,-0.0712295,0.0137758,-0.00155354,-0.00290823
2,8,-0.00478649,0.0057416,-0.00399399,0.000423908,-0.0504775,0.00309467,-0.00506306,0.00075388
2,9,-0.000666618,-0.00112486,-0.00841904,-0.00491667,0.0299363,0.011487,0.00546551,-0.00306082
3,0,0.00635242,0.00284243,-0.0026207,0.0017972,0.0705247,0.0232363,-0.00338459,-0.0070281
3,1,0.00864124,-0.000972272,0.00317764,-0.00232267,0.0650315,0.0320864,-0.003232,-0.000619411
3,2,0.00848866,-0.0104327,-0.0038414,-0.00598478,0.034514,0.0194216,0.00363445,0.0080781
3,3,0.00528431,0.00207949,-0.00597763,-0.00918913,0.0404649,-0.000872612,-0.00765705,0.00853586
3,4,0.00406361,0.00391054,0.00226212,0.000729084,0.0786119,-0.00529766,-0.0100985,-0.00229788
3,5,0.0144396,-0.0018878,-0.000179291,-0.0070529,0.0609117,-0.00926495,-0.00262165,0.0118928
3,6,0.00955677,0.00742006,-0.00689316,-0.00979948,0.0371079,0.000500679,-0.000943184,0.0125031
3,7,0.00314808,-0.00143004,-0.00597763,-0.00674772,0.00460672,-0.000567436,0.0018034,0.00502634
3,8,0.00558949,-0.0018878,-0.00201035,0.00194979,-0.0350661,-0.00834942,0.00165081,0.000601292
3,9,0.00513172,-0.00631285,-0.00643539,-0.0020175,-0.0294204,-0.00941753,-0.00475788,0.00411081
4,0,9.63211e-005,-0.00158262,-0.00475693,0.00103426,-0.0518508,0.000348091,0.00195599,0.00746775
4,1,-0.00615978,-0.00326109,-0.00170517,-0.00751066,-0.0954909,-0.00895977,-0.0111666,0.00853586
4,2,-0.00234509,-0.00585508,0.00149918,0.00637484,-0.111818,0.00736713,-0.0131502,0.00197458
4,3,-0.00234509,-0.00127745,0.00394058,0.00515413,-0.110292,0.00736713,-0.00674152,-0.00107718
4,4,-0.0113478,0.000858783,0.000278472,0.00668001,-0.00698996,-0.00117779,-0.00262165,0.00166941
4,5,-0.0124159,-0.00402403,-0.00323105,0.00729036,0.102263,-0.00895977,0.00836468,0.00838327
4,6,-0.00326061,-0.00616026,0.00439835,0.00713778,0.0462632,-0.00743389,0.00958538,0.00441599
4,7,0.000706673,-0.00371885,0.00104141,0.00286531,0.0177293,-0.0126219,0.00653362,-0.00779104
4,8,0.00696278,-0.00112486,-0.00201035,-0.000796795,0.0516038,-0.00285625,0.00760174,-0.00382376
4,9,0.00238514,-0.00249815,-0.00521469,-0.00110197,0.029326,0.00202656,0.019351,-0.0122161
5,0,-0.00539684,0.00513124,0.00439835,0.00606966,0.0119309,-0.000872612,0.00775433,-0.0096221
5,1,-0.00448132,0.00131655,0.0074501,0.000118732,0.0786119,-0.0153685,0.00454998,-0.00473928
5,2,-0.00417614,0.00162172,-0.00323105,0.000118732,0.0778489,-0.00575542,0.00317669,-0.0019927
5,3,0.00116444,0.00284243,-0.00475693,-0.0020175,0.0549607,-0.00590801,-0.0082674,0.00166941
5,4,-0.00188732,0.00146913,0.00409317,-0.00644255,0.0473313,-0.0109434,-0.00841999,-0.00443411
5,5,0.00589466,0.00604677,0.00439835,0.00713778,0.00720072,-0.0072813,-0.00979328,-0.00412893
5,6,0.00467396,-0.00539732,0.00180435,-0.0104098,-0.014009,0.00156879,-0.0104036,-0.00779104
5,7,0.00436878,9.58431e-005,0.00439835,0.000118732,-0.00958395,-0.00972271,0.000430107,-0.00428152
5,8,0.00116444,0.00116396,0.00424576,0.00957918,-0.0170608,-0.0165892,0.00790691,-0.00489187
5,9,0.00299549,-0.00402403,0.00226212,0.00622225,-0.0268264,-0.0187254,0.000582695,-0.00519705
6,0,0.00116444,0.00116396,0.00165176,0.00378084,-0.0355239,-0.00697613,0.00210857,-0.00367117
6,1,-0.00265026,0.00803041,0.00134659,0.00133944,-0.00332785,-0.000567436,-0.00124836,0.00563669
6,2,0.00589466,0.00452089,0.00302505,0.0101895,0.0104051,-0.00239849,-0.00903034,0.0125031
6,3,0.00681019,-0.0069232,0.00210953,0.00484896,-0.00500631,-0.0048399,-0.00628376,0.00380564
6,4,-0.00158215,-0.00631285,0.00226212,0.00500154,-0.00836325,0.00721455,-0.00353718,0.00609446
6,5,0.00146961,0.00177431,0.0024147,0.00591707,-0.0144668,-0.00163555,-0.00185871,0.00823069
6,6,0.00192738,0.00345278,0.001194,0.00423861,-0.0169082,0.000958443,0.00790691,0.00395823
6,7,-0.00402355,0.00223207,0.00165176,0.00957918,-0.00317526,0.000653267,0.00454998,0.00243235
6,8,-0.000361443,-0.0107379,0.00424576,0.00194979,-0.0239272,-0.00636578,0.0101957,0.0105195
6,9,-0.0021925,0.00711489,0.00516128,0.000118732,-0.0156875,-0.0120115,-0.00048542,0.0152497
7,0,0.00116444,-0.000209333,0.00775528,-0.00598478,-0.0100417,-0.0124693,-0.00231647,0.0149446
7,1,0.00848866,0.000248431,0.00531387,-0.00369597,-0.00454855,-0.00850201,-0.0082674,0.0118928
7,2,0.0028429,-0.0119586,-0.00353622,-0.00720549,0.00216532,-0.0161314,-0.00628376,0.0183015
7,3,0.00116444,-0.00295591,0.00943375,-0.0102572,0.00414896,0.00126362,-0.011014,0.000601292
7,4,-5.62668e-005,-0.00707579,0.00195694,-0.00430632,0.00628519,-0.0107908,-0.0133028,0.00243235
7,5,0.00238514,-0.00707579,-0.00628281,-0.0122409,-0.0118728,-0.00926495,-0.0204744,-0.00565481
7,6,0.00314808,-0.00463438,-0.00597763,-0.00110197,-0.0089736,0.00324726,-0.00628376,-0.0117583
7,7,-0.00188732,-0.00341368,-0.00979233,-0.0058322,-0.0100417,-0.00514507,0.00363445,-0.0180144
7,8,-0.00554943,0.00146913,-0.00277329,-0.00308561,0.00735331,-0.00865459,0.00104046,-0.0271697
7,9,-0.00707531,-0.000361921,-0.0038414,-0.00751066,0.0119309,-0.00453472,0.0152311,-0.0241179
8,0,0.00314808,0.00284243,-0.00155258,-0.00293303,-0.0077529,0.00141621,0.00912762,-0.0212188
8,1,0.00269032,9.58431e-005,-0.00338364,-0.00659513,-0.0527663,0.0157595,0.00271893,-0.0122161
8,2,0.00253773,-0.00631285,0.00104141,-0.00522184,-0.0431533,0.0168276,-0.00185871,-0.00321341
8,3,0.0054369,-0.00554991,0.00149918,0.00118685,-0.00836325,0.0183535,-0.000332832,-0.00336599
8,4,0.00375843,0.00268984,0.0024147,-0.00232267,-0.0104995,-0.00026226,0.00210857,0.00105906
8,5,-0.00478649,-0.0081439,-0.00124741,-0.00217009,-0.0152297,-0.00590801,0.00241375,0.00502634
8,6,-0.00936413,-0.00921202,-2.67033e-005,0.00256014,-0.0196548,0.00202656,0.00699139,-9.05991e-006
8,7,-0.00051403,-0.00341368,-0.00124741,0.00423861,0.00460672,0.000195503,0.00958538,-0.00550222
8,8,-0.00158215,0.000858783,-0.00246811,0.00317049,-0.000276089,0.00538349,-0.00658894,0.00868845
8,9,-0.00478649,-0.00524473,-0.0076561,0.00439119,-0.00271749,0.00675678,-0.0134554,0.0106721
9,0,-0.000666618,-0.00234556,-0.00658798,0.00393343,-0.00576925,0.00294209,-0.0123873,0.00472116
9,1,-0.00692272,-0.00326109,-0.00399399,0.00698519,-0.00378561,0.0040102,-0.0119295,0.00868845
9,2,0.000706673,0.00635195,-0.0038414,0.00378084,-0.0063796,-0.0112486,-0.00841999,0.00914621
9,3,-0.00188732,-0.0031085,0.00897598,0.00881624,-0.00866842,-0.00590801,-0.0169649,0.00731516
9,4,0.00391102,0.000858783,0.0153847,-0.0104098,-0.00668478,-0.00468731,-0.00933552,0.00502634
9,5,9.63211e-005,0.000401019,0.0100441,-0.00262785,0.00750589,-0.00285625,0.00454998,-0.000924587
9,6,-0.00173473,-0.0115008,0.0105019,0.00393343,0.0448899,-0.00804424,0.000430107,0.00151682
9,7,-0.00402355,-0.00478697,0.0105019,0.00347567,0.0143723,0.00797749,0.0134001,0.0112824
9,8,0.00146961,-0.00738096,0.00912857,-0.00812101,-0.0106521,0.0404787,0.0217924,0.00746775
9,9,0.00101185,0.00116396,0.00851822,0.000118732,-0.0101943,0.0224733,0.0208769,0.00853586
10,0,0.00253773,-0.00143004,0.00897598,0.00164461,-0.019197,0.00339985,0.0285063,0.00884104
10,1,0.00452137,0.00253725,0.0117226,0.00256014,-0.0323195,-0.00422955,0.0196562,-0.00122976
10,2,0.00497913,0.00528383,0.00989151,-0.00110197,-0.0356765,0.000348091,0.00882244,0.00136423
10,3,0.00742054,-0.00280333,0.00775528,0.00866365,-0.0445266,-0.00865459,0.0108061,-0.00168753
10,4,0.000401497,-0.00890684,0.00729752,0.00545931,-0.0248427,-0.0010252,0.012332,-0.00809622
10,5,-0.00051403,-0.00204039,0.0123329,0.00317049,-0.00882101,-0.0048399,0.000277519,-0.0141997
10,6,-0.00112438,0.00650453,0.00714493,-3.38557e-005,-0.0213332,-0.00697613,0.00256634,-0.00794363
10,7,0.0103197,-0.00341368,0.00806046,-0.00247526,0.00582743,0.000653267,0.000430107,-0.00779104
10,8,0.00650501,-0.0148578,0.00729752,-0.0032382,0.0776963,-0.00377178,-0.00170612,0.00166941
10,9,-0.0096693,0.00467348,0.0111122,0.00591707,0.0456529,-0.00453472,-0.00689411,-0.00107718
11,0,-0.00158215,0.00177431,0.00775528,0.00362825,0.0235276,-0.00163555,0.000887871,0.0109773
11,1,-0.00280285,0.000248431,0.00760269,0.00225496,0.071135,-0.00911236,-0.00262165,0.00533152
11,2,-0.0147047,-0.00951719,0.0050087,0.00378084,0.0581651,-0.00453472,-0.000638008,0.0141816
11,3,9.63211e-005,0.00650453,0.00760269,-0.00690031,-0.00546408,4.29153e-005,-0.00674152,0.00670481
11,4,0.00360584,-0.00280333,0.0062294,-0.00155973,-0.021028,0.000195503,0.0030241,0.00258493
11,5,0.00452137,0.000248431,0.0074501,0.00820589,-0.00668478,0.000653267,-0.00368977,0.00350046
